Episode 964: Avg Reward = 92.42, Success Rate = 1.00
Episode 965: Avg Reward = 87.67, Success Rate = 1.00
Episode 966: Avg Reward = 117.23, Success Rate = 1.00
Episode 967: Avg Reward = 453.29, Success Rate = 1.00
Episode 968: Avg Reward = 92.42, Success Rate = 1.00
Episode 969: Avg Reward = 87.67, Success Rate = 1.00
Episode 970: Avg Reward = 117.23, Success Rate = 1.00
Episode 971: Avg Reward = 453.29, Success Rate = 1.00
Episode 972: Avg Reward = 92.42, Success Rate = 1.00
Episode 973: Avg Reward = 87.67, Success Rate = 1.00
Episode 974: Avg Reward = 117.23, Success Rate = 1.00
Episode 975: Avg Reward = 453.29, Success Rate = 1.00
Episode 976: Avg Reward = 92.42, Success Rate = 1.00
Episode 977: Avg Reward = 87.67, Success Rate = 1.00
Episode 978: Avg Reward = 117.23, Success Rate = 1.00
Episode 979: Avg Reward = 453.29, Success Rate = 1.00
Episode 980: Avg Reward = 92.42, Success Rate = 1.00
Episode 981: Avg Reward = 87.67, Success Rate = 1.00
Episode 982: Avg Reward = 117.23, Success Rate = 1.00
Episode 983: Avg Reward = 453.29, Success Rate = 1.00
Episode 984: Avg Reward = 92.42, Success Rate = 1.00
Episode 985: Avg Reward = 87.67, Success Rate = 1.00
Episode 986: Avg Reward = 117.23, Success Rate = 1.00
Episode 987: Avg Reward = 453.29, Success Rate = 1.00
Episode 988: Avg Reward = 92.42, Success Rate = 1.00
Episode 989: Avg Reward = 87.67, Success Rate = 1.00
Episode 990: Avg Reward = 117.23, Success Rate = 1.00
Episode 991: Avg Reward = 453.29, Success Rate = 1.00
Episode 992: Avg Reward = 92.42, Success Rate = 1.00
Episode 993: Avg Reward = 87.67, Success Rate = 1.00
Episode 994: Avg Reward = 117.23, Success Rate = 1.00
Episode 995: Avg Reward = 453.29, Success Rate = 1.00
Episode 996: Avg Reward = 92.42, Success Rate = 1.00
Episode 997: Avg Reward = 87.67, Success Rate = 1.00
Episode 998: Avg Reward = 117.23, Success Rate = 1.00
Episode 999: Avg Reward = 453.29, Success Rate = 1.00
